"Date","Unit_ID","Name_Full","Name_Short","Active"
2020-11-29,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",31
2020-11-29,3540,"Chatham-Kent Health Unit","Chatham-Kent",20
2020-11-29,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",25
2020-11-29,3542,"Lambton Health Unit","Lambton",14
2020-11-29,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",12
2020-11-29,3544,"Middlesex-London Health Unit","Middlesex-London",131
2020-11-29,3546,"Niagara Regional Area Health Unit","Niagara",165
2020-11-29,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",14
2020-11-29,3549,"Northwestern Health Unit","Northwestern",21
2020-11-29,3551,"City of Ottawa Health Unit","Ottawa",349
2020-11-29,3553,"Peel Regional Health Unit","Peel",4353
2020-11-29,3555,"Peterborough County-City Health Unit","Peterborough",22
2020-11-29,3556,"Porcupine Health Unit","Porcupine",1
2020-11-29,3557,"Renfrew County and District Health Unit","Renfrew",8
2020-11-29,3558,"The Eastern Ontario Health Unit","Eastern",83
2020-11-29,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",215
2020-11-29,3561,"Sudbury and District Health Unit","Sudbury",17
2020-11-29,3562,"Thunder Bay District Health Unit","Thunder Bay",95
2020-11-29,3563,"Timiskaming Health Unit","Timiskaming",0
2020-11-29,3565,"Waterloo Health Unit","Waterloo",511
2020-11-29,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",179
2020-11-29,3568,"Windsor-Essex County Health Unit","Windsor-Essex",392
2020-11-29,3570,"York Regional Health Unit","York",1194
2020-11-29,3575,"Southwestern Public Health","Southwestern",71
2020-11-29,3595,"City of Toronto Health Unit","Toronto",4629
2020-11-30,3500,"Huron Perth Health Unit","Huron Perth",60
2020-11-30,3526,"The District of Algoma Health Unit","Algoma",2
2020-11-30,3527,"Brant County Health Unit","Brant",72
2020-11-30,3530,"Durham Regional Health Unit","Durham",454
2020-11-30,3533,"Grey Bruce Health Unit","Grey Bruce",53
2020-11-30,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",41
2020-11-30,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",32
2020-11-30,3536,"Halton Regional Health Unit","Halton",482
2020-11-30,3537,"City of Hamilton Health Unit","Hamilton",498
2020-11-30,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",35
2020-11-30,3540,"Chatham-Kent Health Unit","Chatham-Kent",16
2020-11-30,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",23
2020-11-30,3542,"Lambton Health Unit","Lambton",16
2020-11-30,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",13
2020-11-30,3544,"Middlesex-London Health Unit","Middlesex-London",127
2020-11-30,3546,"Niagara Regional Area Health Unit","Niagara",168
2020-11-30,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",11
2020-11-30,3549,"Northwestern Health Unit","Northwestern",18
2020-11-30,3551,"City of Ottawa Health Unit","Ottawa",360
2020-11-30,3553,"Peel Regional Health Unit","Peel",4298
2020-11-30,3555,"Peterborough County-City Health Unit","Peterborough",22
2020-11-30,3556,"Porcupine Health Unit","Porcupine",1
2020-11-30,3557,"Renfrew County and District Health Unit","Renfrew",7
2020-11-30,3558,"The Eastern Ontario Health Unit","Eastern",87
2020-11-30,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",227
2020-11-30,3561,"Sudbury and District Health Unit","Sudbury",16
2020-11-30,3562,"Thunder Bay District Health Unit","Thunder Bay",93
2020-11-30,3563,"Timiskaming Health Unit","Timiskaming",0
2020-11-30,3565,"Waterloo Health Unit","Waterloo",500
2020-11-30,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",159
2020-11-30,3568,"Windsor-Essex County Health Unit","Windsor-Essex",403
2020-11-30,3570,"York Regional Health Unit","York",1172
2020-11-30,3575,"Southwestern Public Health","Southwestern",69
2020-11-30,3595,"City of Toronto Health Unit","Toronto",4989
2020-12-01,3500,"Huron Perth Health Unit","Huron Perth",50
2020-12-01,3526,"The District of Algoma Health Unit","Algoma",2
2020-12-01,3527,"Brant County Health Unit","Brant",66
2020-12-01,3530,"Durham Regional Health Unit","Durham",481
2020-12-01,3533,"Grey Bruce Health Unit","Grey Bruce",46
2020-12-01,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",43
2020-12-01,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",31
2020-12-01,3536,"Halton Regional Health Unit","Halton",474
2020-12-01,3537,"City of Hamilton Health Unit","Hamilton",512
2020-12-01,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",41
2020-12-01,3540,"Chatham-Kent Health Unit","Chatham-Kent",27
2020-12-01,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",23
2020-12-01,3542,"Lambton Health Unit","Lambton",11
2020-12-01,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",11
2020-12-01,3544,"Middlesex-London Health Unit","Middlesex-London",121
2020-12-01,3546,"Niagara Regional Area Health Unit","Niagara",161
2020-12-01,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",7
2020-12-01,3549,"Northwestern Health Unit","Northwestern",16
2020-12-01,3551,"City of Ottawa Health Unit","Ottawa",368
2020-12-01,3553,"Peel Regional Health Unit","Peel",4369
2020-12-01,3555,"Peterborough County-City Health Unit","Peterborough",22
2020-12-01,3556,"Porcupine Health Unit","Porcupine",1
2020-12-01,3557,"Renfrew County and District Health Unit","Renfrew",3
2020-12-01,3558,"The Eastern Ontario Health Unit","Eastern",84
2020-12-01,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",223
2020-12-01,3561,"Sudbury and District Health Unit","Sudbury",18
2020-12-01,3562,"Thunder Bay District Health Unit","Thunder Bay",97
2020-12-01,3563,"Timiskaming Health Unit","Timiskaming",0
2020-12-01,3565,"Waterloo Health Unit","Waterloo",517
2020-12-01,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",157
2020-12-01,3568,"Windsor-Essex County Health Unit","Windsor-Essex",388
2020-12-01,3570,"York Regional Health Unit","York",1200
2020-12-01,3575,"Southwestern Public Health","Southwestern",66
2020-12-01,3595,"City of Toronto Health Unit","Toronto",4890
2020-12-03,3500,"Huron Perth Health Unit","Huron Perth",59
2020-12-03,3526,"The District of Algoma Health Unit","Algoma",2
2020-12-03,3527,"Brant County Health Unit","Brant",63
2020-12-03,3530,"Durham Regional Health Unit","Durham",568
2020-12-03,3533,"Grey Bruce Health Unit","Grey Bruce",45
2020-12-03,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",34
2020-12-03,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",33
2020-12-03,3536,"Halton Regional Health Unit","Halton",442
2020-12-03,3537,"City of Hamilton Health Unit","Hamilton",512
2020-12-03,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",41
2020-12-03,3540,"Chatham-Kent Health Unit","Chatham-Kent",33
2020-12-03,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",34
2020-12-03,3542,"Lambton Health Unit","Lambton",17
2020-12-03,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",19
2020-12-03,3544,"Middlesex-London Health Unit","Middlesex-London",263
2020-12-03,3546,"Niagara Regional Area Health Unit","Niagara",161
2020-12-03,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",10
2020-12-03,3549,"Northwestern Health Unit","Northwestern",12
2020-12-03,3551,"City of Ottawa Health Unit","Ottawa",392
2020-12-03,3553,"Peel Regional Health Unit","Peel",4517
2020-12-03,3555,"Peterborough County-City Health Unit","Peterborough",21
2020-12-03,3556,"Porcupine Health Unit","Porcupine",3
2020-12-03,3557,"Renfrew County and District Health Unit","Renfrew",2
2020-12-03,3558,"The Eastern Ontario Health Unit","Eastern",99
2020-12-03,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",222
2020-12-03,3561,"Sudbury and District Health Unit","Sudbury",11
2020-12-03,3562,"Thunder Bay District Health Unit","Thunder Bay",109
2020-12-03,3563,"Timiskaming Health Unit","Timiskaming",0
2020-12-03,3565,"Waterloo Health Unit","Waterloo",545
2020-12-03,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",153
2020-12-03,3568,"Windsor-Essex County Health Unit","Windsor-Essex",424
2020-12-03,3570,"York Regional Health Unit","York",1247
2020-12-03,3575,"Southwestern Public Health","Southwestern",79
2020-12-03,3595,"City of Toronto Health Unit","Toronto",4825
2020-12-04,3500,"Huron Perth Health Unit","Huron Perth",51
2020-12-04,3526,"The District of Algoma Health Unit","Algoma",2
2020-12-04,3527,"Brant County Health Unit","Brant",59
2020-12-04,3530,"Durham Regional Health Unit","Durham",571
2020-12-04,3533,"Grey Bruce Health Unit","Grey Bruce",41
2020-12-04,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",34
2020-12-04,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",35
2020-12-04,3536,"Halton Regional Health Unit","Halton",471
2020-12-04,3537,"City of Hamilton Health Unit","Hamilton",561
2020-12-04,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",42
2020-12-04,3540,"Chatham-Kent Health Unit","Chatham-Kent",31
2020-12-04,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",39
2020-12-04,3542,"Lambton Health Unit","Lambton",18
2020-12-04,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",23
2020-12-04,3544,"Middlesex-London Health Unit","Middlesex-London",281
2020-12-04,3546,"Niagara Regional Area Health Unit","Niagara",162
2020-12-04,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",10
2020-12-04,3549,"Northwestern Health Unit","Northwestern",12
2020-12-04,3551,"City of Ottawa Health Unit","Ottawa",421
2020-12-04,3553,"Peel Regional Health Unit","Peel",4504
2020-12-04,3555,"Peterborough County-City Health Unit","Peterborough",24
2020-12-04,3556,"Porcupine Health Unit","Porcupine",6
2020-12-04,3557,"Renfrew County and District Health Unit","Renfrew",3
2020-12-04,3558,"The Eastern Ontario Health Unit","Eastern",126
2020-12-04,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",238
2020-12-04,3561,"Sudbury and District Health Unit","Sudbury",9
2020-12-04,3562,"Thunder Bay District Health Unit","Thunder Bay",115
2020-12-04,3563,"Timiskaming Health Unit","Timiskaming",0
2020-12-04,3565,"Waterloo Health Unit","Waterloo",524
2020-12-04,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",172
2020-12-04,3568,"Windsor-Essex County Health Unit","Windsor-Essex",444
2020-12-04,3570,"York Regional Health Unit","York",1267
2020-12-04,3575,"Southwestern Public Health","Southwestern",83
2020-12-04,3595,"City of Toronto Health Unit","Toronto",4833
2020-12-05,3500,"Huron Perth Health Unit","Huron Perth",57
2020-12-05,3526,"The District of Algoma Health Unit","Algoma",1
2020-12-05,3527,"Brant County Health Unit","Brant",57
2020-12-05,3530,"Durham Regional Health Unit","Durham",639
2020-12-05,3533,"Grey Bruce Health Unit","Grey Bruce",35
2020-12-05,3534,"Haldimand-Norfolk Health Unit","Haldimand-Norfolk",34
2020-12-05,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",38
2020-12-05,3536,"Halton Regional Health Unit","Halton",471
2020-12-05,3537,"City of Hamilton Health Unit","Hamilton",585
2020-12-05,3538,"Hastings and Prince Edward Counties Health Unit","Hastings and Prince Edward Counties",41
2020-12-05,3540,"Chatham-Kent Health Unit","Chatham-Kent",31
2020-12-05,3541,"Kingston, Frontenac and Lennox & Addington Health Unit","Kingston, Frontenac, and Lennox & Addington",42
2020-12-05,3542,"Lambton Health Unit","Lambton",21
2020-12-05,3543,"Leeds, Grenville and Lanark District Health Unit","Leeds, Grenville and Lanark",34
2020-12-05,3544,"Middlesex-London Health Unit","Middlesex-London",292
2020-12-05,3546,"Niagara Regional Area Health Unit","Niagara",178
2020-12-05,3547,"North Bay Parry Sound District Health Unit","North Bay Parry Sound",9
2020-12-05,3549,"Northwestern Health Unit","Northwestern",11
2020-12-05,3551,"City of Ottawa Health Unit","Ottawa",420
2020-12-05,3553,"Peel Regional Health Unit","Peel",4526
2020-12-05,3555,"Peterborough County-City Health Unit","Peterborough",25
2020-12-05,3556,"Porcupine Health Unit","Porcupine",8
2020-12-05,3557,"Renfrew County and District Health Unit","Renfrew",4
2020-12-05,3558,"The Eastern Ontario Health Unit","Eastern",140
2020-12-05,3560,"Simcoe Muskoka District Health Unit","Simcoe Muskoka",260
2020-12-05,3561,"Sudbury and District Health Unit","Sudbury",8
2020-12-05,3562,"Thunder Bay District Health Unit","Thunder Bay",109
2020-12-05,3563,"Timiskaming Health Unit","Timiskaming",0
2020-12-05,3565,"Waterloo Health Unit","Waterloo",503
2020-12-05,3566,"Wellington-Dufferin-Guelph Health Unit","Wellington-Dufferin-Guelph",184
2020-12-05,3568,"Windsor-Essex County Health Unit","Windsor-Essex",426
2020-12-05,3570,"York Regional Health Unit","York",1331
2020-12-05,3575,"Southwestern Public Health","Southwestern",92
2020-12-05,3595,"City of Toronto Health Unit","Toronto",4935
